Time,Current,Filtered,Current.1
28.858,6.250012e-10,,
28.859,6.237129e-10,,
28.86,6.24035e-10,,
28.861,6.24035e-10,,
28.862,6.237129e-10,,
28.863,6.233909e-10,,
28.864,6.24035e-10,,
28.865,6.24035e-10,,
28.866,6.237129e-10,,
28.867,6.237129e-10,,
28.868,6.237129e-10,,
28.869,6.233909e-10,,
28.87,6.237129e-10,,
28.871,6.24035e-10,,
28.872,6.233909e-10,,
28.873,6.237129e-10,,
28.874,6.237129e-10,,
28.875,6.24035e-10,,
28.876,6.237129e-10,,
28.877,6.233909e-10,,
28.878,6.24035e-10,,
28.879,6.237129e-10,,
28.88,6.237129e-10,,
28.881,6.230688e-10,,
28.882,6.230688e-10,,
28.883,6.237129e-10,,
28.884,6.24035e-10,,
28.885,6.233909e-10,,
28.886,6.243571e-10,,
28.887,6.24035e-10,,
28.888,6.237129e-10,,
28.889,6.233909e-10,,
28.89,6.237129e-10,,
28.891,6.233909e-10,,
28.892,6.24035e-10,,
28.893,6.237129e-10,,
28.894,6.233909e-10,,
28.895,6.233909e-10,,
28.896,6.243571e-10,,
28.897,6.233909e-10,,
28.898,6.227467e-10,,
28.899,6.233909e-10,,
28.9,6.230688e-10,,
28.901,6.230688e-10,,
28.902,6.237129e-10,,
28.903,6.237129e-10,,
28.904,6.237129e-10,,
28.905,6.233909e-10,,
28.906,6.230688e-10,,
28.907,6.237129e-10,,
28.908,6.233909e-10,,
28.909,6.237129e-10,,
28.91,6.230688e-10,,
28.911,6.237129e-10,,
28.912,6.237129e-10,,
28.913,6.230688e-10,,
28.914,6.230688e-10,,
28.915,6.233909e-10,,
28.916,6.230688e-10,,
28.917,6.230688e-10,,
28.918,6.230688e-10,,
28.919,6.237129e-10,,
28.92,6.233909e-10,,
28.921,6.233909e-10,,
28.922,6.233909e-10,,
28.923,6.237129e-10,,
28.924,6.24035e-10,,
28.925,6.237129e-10,,
28.926,6.237129e-10,,
28.927,6.237129e-10,,
28.928,6.233909e-10,,
28.929,6.237129e-10,,
28.93,6.237129e-10,,
28.931,6.233909e-10,,
28.932,6.237129e-10,,
28.933,6.233909e-10,,
28.934,6.24035e-10,,
28.935,6.237129e-10,,
28.936,6.24035e-10,,
28.937,6.24035e-10,,
28.938,6.243571e-10,,
28.939,6.24035e-10,,
28.94,6.243571e-10,,
28.941,6.246791e-10,,
28.942,6.246791e-10,,
28.943,6.243571e-10,,
28.944,6.24035e-10,,
28.945,6.24035e-10,,
28.946,6.243571e-10,,
28.947,6.246791e-10,,
28.948,6.243571e-10,,
28.949,6.250012e-10,,
28.95,6.246791e-10,,
28.951,6.246791e-10,,
28.952,6.250012e-10,,
28.953,6.243571e-10,,
28.954,6.250012e-10,,
28.955,6.256453e-10,,
28.956,6.256453e-10,,
28.957,6.253233e-10,,
28.958,6.256453e-10,,
28.959,6.250012e-10,,
28.96,6.250012e-10,,
28.961,6.253233e-10,,
28.962,6.256453e-10,,
28.963,6.256453e-10,,
28.964,6.259674e-10,,
28.965,6.256453e-10,,
28.966,6.259674e-10,,
28.967,6.259674e-10,,
28.968,6.259674e-10,,
28.969,6.259674e-10,,
28.97,6.262895e-10,,
28.971,6.259674e-10,,
28.972,6.262895e-10,,
28.973,6.269336e-10,,
28.974,6.262895e-10,,
28.975,6.266115e-10,,
28.976,6.266115e-10,,
28.977,6.262895e-10,,
28.978,6.259674e-10,,
28.979,6.266115e-10,,
28.98,6.266115e-10,,
28.981,6.262895e-10,,
28.982,6.266115e-10,,
28.983,6.266115e-10,,
28.984,6.262895e-10,,
28.985,6.272557e-10,,
28.986,6.262895e-10,,
28.987,6.269336e-10,,
28.988,6.269336e-10,,
28.989,6.269336e-10,,
28.99,6.272557e-10,,
28.991,6.272557e-10,,
28.992,6.272557e-10,,
28.993,6.269336e-10,,
28.994,6.272557e-10,,
28.995,6.272557e-10,,
28.996,6.269336e-10,,
28.997,6.266115e-10,,
28.998,6.272557e-10,,
28.999,6.272557e-10,,
29.0,6.266115e-10,,
29.001,6.272557e-10,,
29.002,6.272557e-10,,
29.003,6.272557e-10,,
29.004,6.275778e-10,,
29.005,6.278998e-10,,
29.006,6.275778e-10,,
29.007,6.275778e-10,,
29.008,6.272557e-10,,
29.009,6.272557e-10,,
29.01,6.272557e-10,,
29.011,6.275778e-10,,
29.012,6.269336e-10,,
29.013,6.266115e-10,,
29.014,6.272557e-10,,
29.015,6.269336e-10,,
29.016,6.269336e-10,,
29.017,6.275778e-10,,
29.018,6.272557e-10,,
29.019,6.272557e-10,,
29.02,6.272557e-10,,
29.021,6.272557e-10,,
29.022,6.272557e-10,,
29.023,6.275778e-10,,
29.024,6.272557e-10,,
29.025,6.275778e-10,,
29.026,6.272557e-10,,
29.027,6.272557e-10,,
29.028,6.272557e-10,,
29.029,6.269336e-10,,
29.03,6.272557e-10,,
29.031,6.269336e-10,,
29.032,6.272557e-10,,
29.033,6.272557e-10,,
29.034,6.269336e-10,,
29.035,6.266115e-10,,
29.036,6.269336e-10,,
29.037,6.269336e-10,,
29.038,6.269336e-10,,
29.039,6.272557e-10,,
29.04,6.272557e-10,,
29.041,6.269336e-10,,
29.042,6.262895e-10,,
29.043,6.269336e-10,,
29.044,6.266115e-10,,
29.045,6.266115e-10,,
29.046,6.269336e-10,,
29.047,6.266115e-10,,
29.048,6.262895e-10,,
29.049,6.259674e-10,,
29.05,6.262895e-10,,
29.051,6.262895e-10,,
29.052,6.266115e-10,,
29.053,6.262895e-10,,
29.054,6.262895e-10,,
29.055,6.269336e-10,,
29.056,6.266115e-10,,
29.057,6.262895e-10,,
29.058,6.256453e-10,,
29.059,6.259674e-10,,
29.06,6.256453e-10,,
29.061,6.256453e-10,,
29.062,6.259674e-10,,
29.063,6.250012e-10,,
29.064,6.256453e-10,,
29.065,6.253233e-10,,
29.066,6.250012e-10,,
29.067,6.253233e-10,,
29.068,6.246791e-10,,
29.069,6.250012e-10,,
29.07,6.250012e-10,,
29.071,6.250012e-10,,
29.072,6.250012e-10,,
29.073,6.246791e-10,,
29.074,6.256453e-10,,
29.075,6.246791e-10,,
29.076,6.246791e-10,,
29.077,6.243571e-10,,
29.078,6.24035e-10,,
29.079,6.24035e-10,,
29.08,6.233909e-10,,
29.081,6.237129e-10,,
29.082,6.237129e-10,,
29.083,6.233909e-10,,
29.084,6.233909e-10,,
29.085,6.237129e-10,,
29.086,6.237129e-10,,
29.087,6.237129e-10,,
29.088,6.237129e-10,,
29.089,6.237129e-10,,
29.09,6.24035e-10,,
29.091,6.24035e-10,,
29.092,6.233909e-10,,
29.093,6.233909e-10,,
29.094,6.233909e-10,,
29.095,6.227467e-10,,
29.096,6.227467e-10,,
29.097,6.233909e-10,,
29.098,6.221026e-10,,
29.099,6.224247e-10,,
29.1,6.224247e-10,,
29.101,6.230688e-10,,
29.102,6.224247e-10,,
29.103,6.224247e-10,,
29.104,6.227467e-10,,
29.105,6.227467e-10,,
29.106,6.224247e-10,,
29.107,6.227467e-10,,
29.108,6.221026e-10,,
29.109,6.217805e-10,,
29.11,6.221026e-10,,
29.111,6.221026e-10,,
29.112,6.217805e-10,,
29.113,6.211364e-10,,
29.114,6.214585e-10,,
29.115,6.214585e-10,,
29.116,6.214585e-10,,
29.117,6.214585e-10,,
29.118,6.214585e-10,,
29.119,6.217805e-10,,
29.12,6.214585e-10,,
29.121,6.214585e-10,,
29.122,6.214585e-10,,
29.123,6.214585e-10,,
29.124,6.217805e-10,,
29.125,6.214585e-10,,
29.126,6.208143e-10,,
29.127,6.211364e-10,,
29.128,6.204923e-10,,
29.129,6.211364e-10,,
29.13,6.204923e-10,,
29.131,6.204923e-10,,
29.132,6.204923e-10,,
29.133,6.201702e-10,,
29.134,6.204923e-10,,
29.135,6.201702e-10,,
29.136,6.208143e-10,,
29.137,6.208143e-10,,
29.138,6.204923e-10,,
29.139,6.204923e-10,,
29.14,6.201702e-10,,
29.141,6.204923e-10,,
29.142,6.204923e-10,,
29.143,6.201702e-10,,
29.144,6.201702e-10,,
29.145,6.201702e-10,,
29.146,6.19526e-10,,
29.147,6.198481e-10,,
29.148,6.19204e-10,,
29.149,6.198481e-10,,
29.15,6.19526e-10,,
29.151,6.198481e-10,,
29.152,6.19204e-10,,
29.153,6.19204e-10,,
29.154,6.19526e-10,,
29.155,6.19204e-10,,
29.156,6.19204e-10,,
29.157,6.188819e-10,,
29.158,6.198481e-10,,
29.159,6.19204e-10,,
29.16,6.188819e-10,,
29.161,6.19526e-10,,
29.162,6.188819e-10,,
29.163,6.182378e-10,,
29.164,6.182378e-10,,
29.165,6.182378e-10,,
29.166,6.185598e-10,,
29.167,6.179157e-10,,
29.168,6.182378e-10,,
29.169,6.182378e-10,,
29.17,6.182378e-10,,
29.171,6.188819e-10,,
29.172,6.182378e-10,,
29.173,6.182378e-10,,
29.174,6.182378e-10,,
29.175,6.179157e-10,,
29.176,6.182378e-10,,
29.177,6.179157e-10,,
29.178,6.172716e-10,,
29.179,6.175936e-10,,
29.18,6.172716e-10,,
29.181,6.172716e-10,,
29.182,6.172716e-10,,
29.183,6.172716e-10,,
29.184,6.172716e-10,,
29.185,6.175936e-10,,
29.186,6.179157e-10,,
29.187,6.175936e-10,,
29.188,6.175936e-10,,
29.189,6.179157e-10,,
29.19,6.175936e-10,,
29.191,6.172716e-10,,
29.192,6.179157e-10,,
29.193,6.172716e-10,,
29.194,6.169495e-10,,
29.195,6.169495e-10,,
29.196,6.172716e-10,,
29.197,6.169495e-10,,
29.198,6.172716e-10,,
29.199,6.172716e-10,,
29.2,6.179157e-10,,
29.201,6.172716e-10,,
29.202,6.169495e-10,,
29.203,6.172716e-10,,
29.204,6.175936e-10,,
29.205,6.172716e-10,,
29.206,6.179157e-10,,
29.207,6.172716e-10,,
29.208,6.172716e-10,,
29.209,6.169495e-10,,
29.21,6.175936e-10,,
29.211,6.175936e-10,,
29.212,6.172716e-10,,
29.213,6.172716e-10,,
29.214,6.169495e-10,,
29.215,6.172716e-10,,
29.216,6.172716e-10,,
29.217,6.172716e-10,,
29.218,6.172716e-10,,
29.219,6.172716e-10,,
29.22,6.172716e-10,,
29.221,6.172716e-10,,
29.222,6.169495e-10,,
29.223,6.175936e-10,,
29.224,6.172716e-10,,
29.225,6.172716e-10,,
29.226,6.172716e-10,,
29.227,6.179157e-10,,
29.228,6.172716e-10,,
29.229,6.169495e-10,,
29.23,6.172716e-10,,
29.231,6.169495e-10,,
29.232,6.169495e-10,,
29.233,6.169495e-10,,
29.234,6.169495e-10,,
29.235,6.175936e-10,,
29.236,6.169495e-10,,
29.237,6.172716e-10,,
29.238,6.172716e-10,,
29.239,6.175936e-10,,
29.24,6.169495e-10,,
29.241,6.172716e-10,,
29.242,6.166274e-10,,
29.243,6.172716e-10,,
29.244,6.172716e-10,,
29.245,6.169495e-10,,
29.246,6.169495e-10,,
29.247,6.175936e-10,,
29.248,6.169495e-10,,
29.249,6.169495e-10,,
29.25,6.169495e-10,,
29.251,6.169495e-10,,
29.252,6.172716e-10,,
29.253,6.175936e-10,,
29.254,6.172716e-10,,
29.255,6.172716e-10,,
29.256,6.169495e-10,,
29.257,6.182378e-10,,
29.258,6.175936e-10,,
29.259,6.179157e-10,,
29.26,6.172716e-10,,
29.261,6.175936e-10,,
29.262,6.172716e-10,,
29.263,6.172716e-10,,
29.264,6.169495e-10,,
29.265,6.172716e-10,,
29.266,6.175936e-10,,
29.267,6.175936e-10,,
29.268,6.175936e-10,,
29.269,6.185598e-10,,
29.27,6.179157e-10,,
29.271,6.175936e-10,,
29.272,6.182378e-10,,
29.273,6.182378e-10,,
29.274,6.182378e-10,,
29.275,6.182378e-10,,
29.276,6.185598e-10,,
29.277,6.182378e-10,,
29.278,6.185598e-10,,
29.279,6.182378e-10,,
29.28,6.182378e-10,,
29.281,6.179157e-10,,
29.282,6.182378e-10,,
29.283,6.172716e-10,,
29.284,6.185598e-10,,
29.285,6.185598e-10,,
29.286,6.182378e-10,,
29.287,6.188819e-10,,
29.288,6.182378e-10,,
29.289,6.19204e-10,,
29.29,6.19204e-10,,
29.291,6.188819e-10,,
29.292,6.19204e-10,,
29.293,6.188819e-10,,
29.294,6.185598e-10,,
29.295,6.185598e-10,,
29.296,6.188819e-10,,
29.297,6.182378e-10,,
29.298,6.19204e-10,,
29.299,6.188819e-10,,
29.3,6.188819e-10,,
29.301,6.19204e-10,,
29.302,6.182378e-10,,
29.303,6.19204e-10,,
29.304,6.19204e-10,,
29.305,6.188819e-10,,
29.306,6.19526e-10,,
29.307,6.19526e-10,,
29.308,6.19526e-10,,
29.309,6.198481e-10,,
29.31,6.19204e-10,,
29.311,6.19204e-10,,
29.312,6.19204e-10,,
29.313,6.19526e-10,,
29.314,6.19526e-10,,
29.315,6.198481e-10,,
29.316,6.19526e-10,,
29.317,6.19526e-10,,
29.318,6.198481e-10,,
29.319,6.19526e-10,,
29.32,6.201702e-10,,
29.321,6.204923e-10,,
29.322,6.198481e-10,,
29.323,6.204923e-10,,
29.324,6.208143e-10,,
29.325,6.204923e-10,,
29.326,6.204923e-10,,
29.327,6.201702e-10,,
29.328,6.204923e-10,,
29.329,6.208143e-10,,
29.33,6.208143e-10,,
29.331,6.201702e-10,,
29.332,6.204923e-10,,
29.333,6.204923e-10,,
29.334,6.208143e-10,,
29.335,6.211364e-10,,
29.336,6.204923e-10,,
29.337,6.208143e-10,,
29.338,6.208143e-10,,
29.339,6.211364e-10,,
29.34,6.214585e-10,,
29.341,6.217805e-10,,
29.342,6.217805e-10,,
29.343,6.208143e-10,,
29.344,6.208143e-10,,
29.345,6.214585e-10,,
29.346,6.211364e-10,,
29.347,6.214585e-10,,
29.348,6.211364e-10,,
29.349,6.211364e-10,,
29.35,6.204923e-10,,
29.351,6.211364e-10,,
29.352,6.214585e-10,,
29.353,6.211364e-10,,
29.354,6.217805e-10,,
29.355,6.217805e-10,,
29.356,6.217805e-10,,
29.357,6.214585e-10,,
29.358,6.214585e-10,,
29.359,6.214585e-10,,
29.36,6.211364e-10,,
29.361,6.211364e-10,,
29.362,6.214585e-10,,
29.363,6.214585e-10,,
29.364,6.211364e-10,,
29.365,6.211364e-10,,
29.366,6.214585e-10,,
29.367,6.217805e-10,,
29.368,6.217805e-10,,
29.369,6.211364e-10,,
29.37,6.211364e-10,,
29.371,6.221026e-10,,
29.372,6.217805e-10,,
29.373,6.217805e-10,,
29.374,6.214585e-10,,
29.375,6.211364e-10,,
29.376,6.214585e-10,,
29.377,6.208143e-10,,
29.378,6.214585e-10,,
29.379,6.208143e-10,,
29.38,6.204923e-10,,
29.381,6.208143e-10,,
29.382,6.211364e-10,,
29.383,6.211364e-10,,
29.384,6.214585e-10,,
29.385,6.208143e-10,,
29.386,6.214585e-10,,
29.387,6.214585e-10,,
29.388,6.211364e-10,,
29.389,6.214585e-10,,
29.39,6.208143e-10,,
29.391,6.214585e-10,,
29.392,6.204923e-10,,
29.393,6.211364e-10,,
29.394,6.208143e-10,,
29.395,6.211364e-10,,
29.396,6.204923e-10,,
29.397,6.204923e-10,,
29.398,6.201702e-10,,
29.399,6.204923e-10,,
29.4,6.204923e-10,,
29.401,6.201702e-10,,
29.402,6.204923e-10,,
29.403,6.201702e-10,,
29.404,6.208143e-10,,
29.405,6.204923e-10,,
29.406,6.208143e-10,,
29.407,6.208143e-10,,
29.408,6.201702e-10,,
29.409,6.201702e-10,,
29.41,6.201702e-10,,
29.411,6.204923e-10,,
29.412,6.201702e-10,,
29.413,6.198481e-10,,
29.414,6.198481e-10,,
29.415,6.198481e-10,,
29.416,6.198481e-10,,
29.417,6.19526e-10,,
29.418,6.204923e-10,,
29.419,6.201702e-10,,
29.42,6.198481e-10,,
29.421,6.204923e-10,,
29.422,6.198481e-10,,
29.423,6.204923e-10,,
29.424,6.201702e-10,,
29.425,6.198481e-10,,
29.426,6.198481e-10,,
29.427,6.19204e-10,,
29.428,6.19526e-10,,
29.429,6.198481e-10,,
29.43,6.19204e-10,,
29.431,6.19204e-10,,
29.432,6.19204e-10,,
29.433,6.19204e-10,,
29.434,6.188819e-10,,
29.435,6.19204e-10,,
29.436,6.19204e-10,,
29.437,6.188819e-10,,
29.438,6.188819e-10,,
29.439,6.19526e-10,,
29.44,6.19526e-10,,
29.441,6.188819e-10,,
29.442,6.19204e-10,,
29.443,6.185598e-10,,
29.444,6.19204e-10,,
29.445,6.188819e-10,,
29.446,6.188819e-10,,
29.447,6.185598e-10,,
29.448,6.19204e-10,,
29.449,6.19526e-10,,
29.45,6.188819e-10,,
29.451,6.198481e-10,,
29.452,6.19204e-10,,
29.453,6.19526e-10,,
29.454,6.201702e-10,,
29.455,6.204923e-10,,
29.456,6.208143e-10,,
29.457,6.204923e-10,,
29.458,6.211364e-10,,
29.459,6.208143e-10,,
29.46,6.214585e-10,,
29.461,6.208143e-10,,
29.462,6.217805e-10,,
29.463,6.217805e-10,,
29.464,6.214585e-10,,
29.465,6.214585e-10,,
29.466,6.224247e-10,,
29.467,6.224247e-10,,
29.468,6.224247e-10,,
29.469,6.227467e-10,,
29.47,6.233909e-10,,
29.471,6.227467e-10,,
29.472,6.230688e-10,,
29.473,6.237129e-10,,
29.474,6.237129e-10,,
29.475,6.237129e-10,,
29.476,6.237129e-10,,
29.477,6.237129e-10,,
29.478,6.237129e-10,,
29.479,6.233909e-10,,
29.48,6.237129e-10,,
29.481,6.24035e-10,,
29.482,6.24035e-10,,
29.483,6.243571e-10,,
29.484,6.246791e-10,,
29.485,6.24035e-10,,
29.486,6.243571e-10,,
29.487,6.250012e-10,,
29.488,6.246791e-10,,
29.489,6.243571e-10,,
29.49,6.246791e-10,,
29.491,6.243571e-10,,
29.492,6.253233e-10,,
29.493,6.246791e-10,,
29.494,6.246791e-10,,
29.495,6.246791e-10,,
29.496,6.243571e-10,,
29.497,6.243571e-10,,
29.498,6.246791e-10,,
29.499,6.24035e-10,,
29.5,6.246791e-10,,
29.501,6.246791e-10,,
29.502,6.243571e-10,,
29.503,6.253233e-10,,
29.504,6.250012e-10,,
29.505,6.243571e-10,,
29.506,6.246791e-10,,
29.507,6.246791e-10,,
29.508,6.250012e-10,,
29.509,6.246791e-10,,
29.51,6.250012e-10,,
29.511,6.243571e-10,,
29.512,6.246791e-10,,
29.513,6.243571e-10,,
29.514,6.246791e-10,,
29.515,6.250012e-10,,
29.516,6.243571e-10,,
29.517,6.243571e-10,,
29.518,6.246791e-10,,
29.519,6.243571e-10,,
29.52,6.246791e-10,,
29.521,6.24035e-10,,
29.522,6.243571e-10,,
29.523,6.246791e-10,,
29.524,6.24035e-10,,
29.525,6.243571e-10,,
29.526,6.243571e-10,,
29.527,6.233909e-10,,
29.528,6.233909e-10,,
29.529,6.24035e-10,,
29.53,6.233909e-10,,
29.531,6.233909e-10,,
29.532,6.233909e-10,,
29.533,6.237129e-10,,
29.534,6.233909e-10,,
29.535,6.237129e-10,,
29.536,6.237129e-10,,
29.537,6.233909e-10,,
29.538,6.24035e-10,,
29.539,6.237129e-10,,
29.54,6.233909e-10,,
29.541,6.233909e-10,,
29.542,6.233909e-10,,
29.543,6.233909e-10,,
29.544,6.233909e-10,,
29.545,6.227467e-10,,
29.546,6.227467e-10,,
29.547,6.224247e-10,,
29.548,6.230688e-10,,
29.549,6.233909e-10,,
29.55,6.230688e-10,,
29.551,6.224247e-10,,
29.552,6.227467e-10,,
29.553,6.227467e-10,,
29.554,6.224247e-10,,
29.555,6.227467e-10,,
29.556,6.230688e-10,,
29.557,6.230688e-10,,
29.558,6.227467e-10,,
29.559,6.227467e-10,,
29.56,6.227467e-10,,
29.561,6.227467e-10,,
29.562,6.224247e-10,,
29.563,6.227467e-10,,
29.564,6.221026e-10,,
29.565,6.221026e-10,,
29.566,6.221026e-10,,
29.567,6.224247e-10,,
29.568,6.224247e-10,,
29.569,6.224247e-10,,
29.57,6.224247e-10,,
29.571,6.221026e-10,,
29.572,6.227467e-10,,
29.573,6.227467e-10,,
29.574,6.224247e-10,,
29.575,6.224247e-10,,
29.576,6.221026e-10,,
29.577,6.221026e-10,,
29.578,6.221026e-10,,
29.579,6.221026e-10,,
29.58,6.221026e-10,,
29.581,6.224247e-10,,
29.582,6.221026e-10,,
29.583,6.217805e-10,,
29.584,6.224247e-10,,
29.585,6.214585e-10,,
29.586,6.221026e-10,,
29.587,6.217805e-10,,
29.588,6.217805e-10,,
29.589,6.221026e-10,,
29.59,6.224247e-10,,
29.591,6.221026e-10,,
29.592,6.224247e-10,,
29.593,6.217805e-10,,
29.594,6.221026e-10,,
29.595,6.217805e-10,,
29.596,6.221026e-10,,
29.597,6.221026e-10,,
29.598,6.221026e-10,,
29.599,6.217805e-10,,
29.6,6.217805e-10,,
29.601,6.224247e-10,,
29.602,6.224247e-10,,
29.603,6.221026e-10,,
29.604,6.224247e-10,,
29.605,6.224247e-10,,
29.606,6.224247e-10,,
29.607,6.221026e-10,,
29.608,6.224247e-10,,
29.609,6.221026e-10,,
29.61,6.224247e-10,,
29.611,6.230688e-10,,
29.612,6.224247e-10,,
29.613,6.224247e-10,,
29.614,6.221026e-10,,
29.615,6.224247e-10,,
29.616,6.221026e-10,,
29.617,6.224247e-10,,
29.618,6.224247e-10,,
29.619,6.224247e-10,,
29.62,6.224247e-10,,
29.621,6.227467e-10,,
29.622,6.230688e-10,,
29.623,6.227467e-10,,
29.624,6.230688e-10,,
29.625,6.227467e-10,,
29.626,6.224247e-10,,
29.627,6.230688e-10,,
29.628,6.230688e-10,,
29.629,6.227467e-10,,
29.63,6.227467e-10,,
29.631,6.227467e-10,,
29.632,6.227467e-10,,
29.633,6.233909e-10,,
29.634,6.227467e-10,,
29.635,6.227467e-10,,
29.636,6.233909e-10,,
29.637,6.233909e-10,,
29.638,6.233909e-10,,
29.639,6.237129e-10,,
29.64,6.237129e-10,,
29.641,6.237129e-10,,
29.642,6.233909e-10,,
29.643,6.24035e-10,,
29.644,6.237129e-10,,
29.645,6.24035e-10,,
29.646,6.24035e-10,,
29.647,6.24035e-10,,
29.648,6.243571e-10,,
29.649,6.230688e-10,,
29.65,6.237129e-10,,
29.651,6.237129e-10,,
29.652,6.243571e-10,,
29.653,6.237129e-10,,
29.654,6.243571e-10,,
29.655,6.246791e-10,,
29.656,6.243571e-10,,
29.657,6.250012e-10,,
29.658,6.246791e-10,,
29.659,6.253233e-10,,
29.66,6.256453e-10,,
29.661,6.246791e-10,,
29.662,6.250012e-10,,
29.663,6.253233e-10,,
29.664,6.256453e-10,,
29.665,6.256453e-10,,
29.666,6.253233e-10,,
29.667,6.250012e-10,,
29.668,6.256453e-10,,
29.669,6.256453e-10,,
29.67,6.266115e-10,,
29.671,6.259674e-10,,
29.672,6.259674e-10,,
29.673,6.259674e-10,,
29.674,6.266115e-10,,
29.675,6.262895e-10,,
29.676,6.266115e-10,,
29.677,6.262895e-10,,
29.678,6.262895e-10,,
29.679,6.262895e-10,,
29.68,6.262895e-10,,
29.681,6.266115e-10,,
29.682,6.262895e-10,,
29.683,6.266115e-10,,
29.684,6.266115e-10,,
29.685,6.269336e-10,,
29.686,6.269336e-10,,
29.687,6.275778e-10,,
29.688,6.275778e-10,,
29.689,6.272557e-10,,
29.69,6.275778e-10,,
29.691,6.272557e-10,,
29.692,6.272557e-10,,
29.693,6.275778e-10,,
29.694,6.272557e-10,,
29.695,6.272557e-10,,
29.696,6.275778e-10,,
29.697,6.278998e-10,,
29.698,6.272557e-10,,
29.699,6.272557e-10,,
29.7,6.275778e-10,,
29.701,6.272557e-10,,
29.702,6.272557e-10,,
29.703,6.275778e-10,,
29.704,6.272557e-10,,
29.705,6.275778e-10,,
29.706,6.282219e-10,,
29.707,6.278998e-10,,
29.708,6.275778e-10,,
29.709,6.278998e-10,,
29.71,6.275778e-10,,
29.711,6.28544e-10,,
29.712,6.275778e-10,,
29.713,6.278998e-10,,
29.714,6.275778e-10,,
29.715,6.275778e-10,,
29.716,6.275778e-10,,
29.717,6.269336e-10,,
29.718,6.282219e-10,,
29.719,6.272557e-10,,
29.72,6.272557e-10,,
29.721,6.272557e-10,,
29.722,6.275778e-10,,
29.723,6.278998e-10,,
29.724,6.278998e-10,,
29.725,6.275778e-10,,
29.726,6.272557e-10,,
29.727,6.269336e-10,,
29.728,6.272557e-10,,
29.729,6.275778e-10,,
29.73,6.266115e-10,,
29.731,6.266115e-10,,
29.732,6.266115e-10,,
29.733,6.272557e-10,,
29.734,6.262895e-10,,
29.735,6.262895e-10,,
29.736,6.262895e-10,,
29.737,6.262895e-10,,
29.738,6.262895e-10,,
29.739,6.266115e-10,,
29.74,6.272557e-10,,
29.741,6.266115e-10,,
29.742,6.262895e-10,,
29.743,6.266115e-10,,
29.744,6.259674e-10,,
29.745,6.256453e-10,,
29.746,6.253233e-10,,
29.747,6.250012e-10,,
29.748,6.253233e-10,,
29.749,6.250012e-10,,
29.75,6.243571e-10,,
29.751,6.250012e-10,,
29.752,6.246791e-10,,
29.753,6.246791e-10,,
29.754,6.246791e-10,,
29.755,6.24035e-10,,
29.756,6.250012e-10,,
29.757,6.246791e-10,,
29.758,6.237129e-10,,
29.759,6.24035e-10,,
29.76,6.237129e-10,,
29.761,6.237129e-10,,
29.762,6.233909e-10,,
29.763,6.233909e-10,,
29.764,6.230688e-10,,
29.765,6.230688e-10,,
29.766,6.227467e-10,,
29.767,6.230688e-10,,
29.768,6.233909e-10,,
29.769,6.230688e-10,,
29.77,6.230688e-10,,
29.771,6.230688e-10,,
29.772,6.221026e-10,,
29.773,6.227467e-10,,
29.774,6.233909e-10,,
29.775,6.221026e-10,,
29.776,6.227467e-10,,
29.777,6.224247e-10,,
29.778,6.221026e-10,,
29.779,6.224247e-10,,
29.78,6.214585e-10,,
29.781,6.214585e-10,,
29.782,6.214585e-10,,
29.783,6.214585e-10,,
29.784,6.214585e-10,,
29.785,6.208143e-10,,
29.786,6.214585e-10,,
29.787,6.214585e-10,,
29.788,6.208143e-10,,
29.789,6.217805e-10,,
29.79,6.214585e-10,,
29.791,6.208143e-10,,
29.792,6.208143e-10,,
29.793,6.208143e-10,,
29.794,6.211364e-10,,
29.795,6.201702e-10,,
29.796,6.204923e-10,,
29.797,6.198481e-10,,
29.798,6.204923e-10,,
29.799,6.204923e-10,,
29.8,6.201702e-10,,
29.801,6.204923e-10,,
29.802,6.19526e-10,,
29.803,6.204923e-10,,
29.804,6.201702e-10,,
29.805,6.201702e-10,,
29.806,6.201702e-10,,
29.807,6.201702e-10,,
29.808,6.201702e-10,,
29.809,6.204923e-10,,
29.81,6.198481e-10,,
29.811,6.19204e-10,,
29.812,6.19526e-10,,
29.813,6.19204e-10,,
29.814,6.19204e-10,,
29.815,6.19204e-10,,
29.816,6.188819e-10,,
29.817,6.188819e-10,,
29.818,6.19204e-10,,
29.819,6.19526e-10,,
29.82,6.19204e-10,,
29.821,6.19526e-10,,
29.822,6.188819e-10,,
29.823,6.185598e-10,,
29.824,6.185598e-10,,
29.825,6.188819e-10,,
29.826,6.188819e-10,,
29.827,6.19204e-10,,
29.828,6.182378e-10,,
29.829,6.182378e-10,,
29.83,6.175936e-10,,
29.831,6.182378e-10,,
29.832,6.182378e-10,,
29.833,6.182378e-10,,
29.834,6.185598e-10,,
29.835,6.182378e-10,,
29.836,6.179157e-10,,
29.837,6.182378e-10,,
29.838,6.175936e-10,,
29.839,6.179157e-10,,
29.84,6.182378e-10,,
29.841,6.179157e-10,,
29.842,6.182378e-10,,
29.843,6.185598e-10,,
29.844,6.175936e-10,,
29.845,6.179157e-10,,
29.846,6.179157e-10,,
29.847,6.175936e-10,,
29.848,6.179157e-10,,
29.849,6.172716e-10,,
29.85,6.172716e-10,,
29.851,6.175936e-10,,
29.852,6.179157e-10,,
29.853,6.179157e-10,,
29.854,6.175936e-10,,
29.855,6.182378e-10,,
