Time,Current,Filtered,Current.1,morph_signal,timing_signal
24.291,6.43037e-10,,,6.425109866666666e-10,6.863084099999996e-12
24.292,6.423929e-10,,,6.425109866666666e-10,6.226391650000055e-12
24.293,6.43037e-10,,,6.425109866666666e-10,6.877738199999922e-12
24.294,6.436812e-10,,,6.4250025e-10,7.52950679999996e-12
24.295,6.420708e-10,,,6.4250025e-10,5.9263533000000105e-12
24.296,6.420708e-10,,,6.424895133333334e-10,5.933760849999939e-12
24.297,6.423929e-10,,,6.424680433333334e-10,6.2632683999999735e-12
24.298,6.423929e-10,,,6.424465733333333e-10,6.2706759999999715e-12
24.299,6.420708e-10,,,6.424036299999999e-10,5.95582255000007e-12
24.3,6.417488e-10,,,6.4238216e-10,5.641713249999927e-12
24.301,6.420708e-10,,,6.423392166666667e-10,5.970959750000032e-12
24.302,6.420708e-10,,,6.422962766666666e-10,5.9783672999999606e-12
24.303,6.420708e-10,,,6.422533333333333e-10,5.985774850000096e-12
24.304,6.423929e-10,,,6.421781833333334e-10,6.3147992999999904e-12
24.305,6.423929e-10,,,6.4211377e-10,6.322528899999955e-12
24.306,6.42715e-10,,,6.420708266666667e-10,6.651875449999954e-12
24.307,6.42715e-10,,,6.420064133333333e-10,6.6591219999999515e-12
24.308,6.420708e-10,,,6.4196347e-10,6.022490600000083e-12
24.309,6.42715e-10,,,6.419097933333334e-10,6.673776099999981e-12
24.31,6.420708e-10,,,6.418239066666667e-10,6.0363395499999364e-12
24.311,6.417488e-10,,,6.417809633333333e-10,5.7215861000000665e-12
24.312,6.417488e-10,,,6.417272866666667e-10,5.729154700000099e-12
24.313,6.414267e-10,,,6.416628733333332e-10,5.41414019999999e-12
24.314,6.414267e-10,,,6.4159846e-10,5.421225699999986e-12
24.315,6.411046e-10,,,6.415447833333334e-10,5.106533250000119e-12
24.316,6.417488e-10,,,6.4150184e-10,5.757818750000017e-12
24.317,6.414267e-10,,,6.414481633333333e-10,5.443126300000046e-12
24.318,6.407825e-10,,,6.4138375e-10,4.805850800000003e-12
24.319,6.411046e-10,,,6.413086e-10,5.134875250000001e-12
24.32,6.414267e-10,,,6.4121198e-10,5.4642217500000344e-12
24.321,6.411046e-10,,,6.411368300000001e-10,5.149529349999927e-12
24.322,6.411046e-10,,,6.410402066666668e-10,5.1566148500000264e-12
24.323,6.414267e-10,,,6.409543200000001e-10,5.485800350000025e-12
24.324,6.411046e-10,,,6.4087917e-10,5.170624800000018e-12
24.325,6.407825e-10,,,6.407932833333334e-10,4.855932350000048e-12
24.326,6.404605e-10,,,6.407181333333333e-10,4.540695800000038e-12
24.327,6.404605e-10,,,6.4062151e-10,4.547620250000033e-12
24.328,6.404605e-10,,,6.405356233333334e-10,4.554544700000132e-12
24.329,6.404605e-10,,,6.404604733333334e-10,4.561469150000024e-12
24.33,6.404605e-10,,,6.403853233333334e-10,4.568715700000021e-12
24.331,6.404605e-10,,,6.4029944e-10,4.57515704999998e-12
24.332,6.401384e-10,,,6.401920833333332e-10,4.2596594499999375e-12
24.333,6.398163e-10,,,6.401061966666666e-10,3.944644950000138e-12
24.334,6.394943e-10,,,6.400417833333332e-10,3.629730449999957e-12
24.335,6.401384e-10,,,6.399559e-10,4.280432849999993e-12
24.336,6.398163e-10,,,6.398700133333333e-10,3.964774200000053e-12
24.337,6.401384e-10,,,6.397948633333333e-10,4.293637650000016e-12
24.338,6.398163e-10,,,6.396982433333333e-10,3.978140049999974e-12
24.339,6.401384e-10,,,6.396123566666666e-10,4.307164550000041e-12
24.34,6.398163e-10,,,6.395264733333334e-10,3.991989000000034e-12
24.341,6.388501e-10,,,6.3944059e-10,3.0328744999999515e-12
24.342,6.391722e-10,,,6.393547033333333e-10,3.3618989499999494e-12
24.343,6.391722e-10,,,6.392795533333334e-10,3.36914550000005e-12
24.344,6.391722e-10,,,6.392151400000001e-10,3.375908899999941e-12
24.345,6.385281e-10,,,6.3913999e-10,2.7388943999999644e-12
24.346,6.385281e-10,,,6.390541033333333e-10,2.7456578500000285e-12
24.347,6.388501e-10,,,6.389682166666666e-10,3.0750653999999276e-12
24.348,6.388501e-10,,,6.388823333333333e-10,3.0821509000000273e-12
24.349,6.385281e-10,,,6.3879645e-10,2.767236400000053e-12
24.35,6.388501e-10,,,6.386998299999999e-10,3.096804999999953e-12
24.351,6.388501e-10,,,6.386139466666667e-10,3.1040515499999503e-12
24.352,6.38206e-10,,,6.385065933333333e-10,2.4675201499999068e-12
24.353,6.388501e-10,,,6.383992366666667e-10,3.1195108499999144e-12
24.354,6.385281e-10,,,6.382918833333333e-10,2.8050794499999767e-12
24.355,6.38206e-10,,,6.381737933333333e-10,2.490387000000006e-12
24.356,6.378839e-10,,,6.380771733333334e-10,2.176177649999969e-12
24.357,6.38206e-10,,,6.380020266666667e-10,2.5058462499999008e-12
24.358,6.385281e-10,,,6.379054066666667e-10,2.8358368999999717e-12
24.359,6.38206e-10,,,6.378195233333334e-10,2.5214665499998996e-12
24.36,6.378839e-10,,,6.377229033333332e-10,2.2072572499999318e-12
24.361,6.378839e-10,,,6.376584899999999e-10,2.2151479499999664e-12
24.362,6.375619e-10,,,6.375833399999999e-10,1.9015217499999636e-12
24.363,6.372398e-10,,,6.374867200000001e-10,1.5877955000000662e-12
24.364,6.365957e-10,,,6.374008366666667e-10,9.520692499999915e-13
24.365,6.375619e-10,,,6.372934800000001e-10,1.926482000000037e-12
24.366,6.365957e-10,,,6.371861266666666e-10,9.684947500000286e-13
24.367,6.369177e-10,,,6.370787733333333e-10,1.2990295499998983e-12
24.368,6.365957e-10,,,6.3699289e-10,9.854033500001023e-13
24.369,6.365957e-10,,,6.368855366666666e-10,9.937771499999667e-13
24.37,6.369177e-10,,,6.367889166666666e-10,1.3243120000000093e-12
24.371,6.365957e-10,,,6.366815599999999e-10,1.0110078499999387e-12
24.372,6.362736e-10,,,6.366064133333334e-10,6.976036999999397e-13
24.373,6.365957e-10,,,6.364990566666666e-10,1.0285606000000498e-12
24.374,6.362736e-10,,,6.363917e-10,7.153175000000517e-13
24.375,6.365957e-10,,,6.362843433333333e-10,1.0459523000000567e-12
24.376,6.362736e-10,,,6.362091966666666e-10,7.328701999999899e-13
24.377,6.359515e-10,,,6.361125766666668e-10,4.1962705000002566e-13
24.378,6.362736e-10,,,6.360159566666667e-10,7.504228999999281e-13
24.379,6.353074e-10,,,6.359515433333333e-10,-2.0740329999997616e-13
24.38,6.356295e-10,,,6.358763933333334e-10,1.232314999999254e-13
24.381,6.356295e-10,,,6.357905066666667e-10,1.3224939999996448e-13
24.382,6.356295e-10,,,6.357260933333333e-10,1.4078419999996701e-13
24.383,6.356295e-10,,,6.356509466666666e-10,1.4915799999993477e-13
24.384,6.356295e-10,,,6.355650600000001e-10,1.576928499999034e-13
24.385,6.349853e-10,,,6.3548991e-10,-4.77972299999926e-13
24.386,6.356295e-10,,,6.3539329e-10,1.7492354999997885e-13
24.387,6.349853e-10,,,6.353074033333333e-10,-4.607416499999201e-13
24.388,6.353074e-10,,,6.3524299e-10,-1.2994579999991424e-13
24.389,6.349853e-10,,,6.351785766666667e-10,-4.43027899999981e-13
24.39,6.356295e-10,,,6.351034266666667e-10,2.0954589999999163e-13
24.391,6.349853e-10,,,6.350282766666667e-10,-4.2563619999997417e-13
24.392,6.346633e-10,,,6.349531266666667e-10,-7.387792999999404e-13
24.393,6.353074e-10,,,6.3489945e-10,-8.630554999996579e-14
24.394,6.343412e-10,,,6.348350366666667e-10,-1.0436486500000403e-12
24.395,6.349853e-10,,,6.347920933333333e-10,-3.9133594999996316e-13
24.396,6.346633e-10,,,6.347384133333334e-10,-7.048011500000346e-13
24.397,6.346633e-10,,,6.346739966666666e-10,-6.961053000000312e-13
24.398,6.340191e-10,,,6.345988466666666e-10,-1.331770449999964e-12
24.399,6.343412e-10,,,6.3453443e-10,-1.001135649999959e-12
24.4,6.340191e-10,,,6.3445928e-10,-1.3145398000000614e-12
24.401,6.340191e-10,,,6.344056033333334e-10,-1.3060049500000928e-12
24.402,6.343412e-10,,,6.343411866666666e-10,-9.750480499999827e-13
24.403,6.346633e-10,,,6.343089800000001e-10,-6.442521999999768e-13
24.404,6.340191e-10,,,6.342660366666666e-10,-1.2802394500000148e-12
24.405,6.343412e-10,,,6.3421236e-10,-9.496046500000099e-13
24.406,6.340191e-10,,,6.341479433333334e-10,-1.2633309000000106e-12
24.407,6.343412e-10,,,6.34105e-10,-9.326961000000057e-13
24.408,6.343412e-10,,,6.3407279e-10,-9.240002500000023e-13
24.409,6.340191e-10,,,6.340191099999999e-10,-1.237726500000003e-12
24.41,6.340191e-10,,,6.339976366666667e-10,-1.2295137499999328e-12
24.411,6.33697e-10,,,6.339439599999999e-10,-1.5435620499999692e-12
24.412,6.33375e-10,,,6.339010166666666e-10,-1.8570272499999372e-12
24.413,6.33697e-10,,,6.338580733333334e-10,-1.5268144999999998e-12
24.414,6.33375e-10,,,6.338151299999999e-10,-1.840440700000106e-12
24.415,6.33375e-10,,,6.337614499999999e-10,-1.8325500500000375e-12
24.416,6.33697e-10,,,6.337292433333333e-10,-1.5026593999999984e-12
24.417,6.340191e-10,,,6.336755666666667e-10,-1.1721855999999248e-12
24.418,6.340191e-10,,,6.336326233333333e-10,-1.1641338999999588e-12
24.419,6.33375e-10,,,6.335682066666666e-10,-1.8001821999999658e-12
24.42,6.33697e-10,,,6.33536e-10,-1.4699694500000284e-12
24.421,6.33697e-10,,,6.334501133333333e-10,-1.4620788000000633e-12
24.422,6.33697e-10,,,6.3340717e-10,-1.4538660500000964e-12
24.423,6.33697e-10,,,6.333427566666666e-10,-1.4454922499999219e-12
24.424,6.33697e-10,,,6.332783433333333e-10,-1.4371185000000236e-12
24.425,6.33375e-10,,,6.332246666666667e-10,-1.7509057499999239e-12
24.426,6.33375e-10,,,6.331817233333333e-10,-1.742854049999958e-12
24.427,6.33375e-10,,,6.331387833333334e-10,-1.7351244499999937e-12
24.428,6.327308e-10,,,6.3309584e-10,-2.3711117000000317e-12
24.429,6.327308e-10,,,6.330529e-10,-2.3630600000000657e-12
24.43,6.330529e-10,,,6.330206933333333e-10,-2.0329082500000277e-12
24.431,6.324088e-10,,,6.329670133333334e-10,-2.6691175500000695e-12
24.432,6.330529e-10,,,6.329133366666667e-10,-2.0171268499999585e-12
24.433,6.327308e-10,,,6.328489233333333e-10,-2.3313361500000297e-12
24.434,6.330529e-10,,,6.3278451e-10,-2.0011844500000613e-12
24.435,6.317646e-10,,,6.327200966666666e-10,-3.2814327499999698e-12
24.436,6.327308e-10,,,6.3266642e-10,-2.307664150000065e-12
24.437,6.324088e-10,,,6.325912733333333e-10,-2.6216123999998965e-12
24.438,6.324088e-10,,,6.3252686e-10,-2.6137216999999653e-12
24.439,6.324088e-10,,,6.324731833333334e-10,-2.60566994999993e-12
24.44,6.327308e-10,,,6.323980366666667e-10,-2.2756182000001306e-12
24.441,6.324088e-10,,,6.323443566666667e-10,-2.589727499999963e-12
24.442,6.320867e-10,,,6.322692066666668e-10,-2.9036147499999987e-12
24.443,6.324088e-10,,,6.322155266666667e-10,-2.5739461500000668e-12
24.444,6.324088e-10,,,6.321833200000001e-10,-2.5662164999999297e-12
24.445,6.317646e-10,,,6.321725866666667e-10,-3.202203750000071e-12
24.446,6.320867e-10,,,6.321296433333334e-10,-2.872213050000034e-12
24.447,6.320867e-10,,,6.3210817e-10,-2.8643223499999994e-12
24.448,6.320867e-10,,,6.320544933333334e-10,-2.856270599999964e-12
24.449,6.314426e-10,,,6.319900800000001e-10,-3.491835749999865e-12
24.45,6.320867e-10,,,6.319256666666666e-10,-2.8398450999999268e-12
24.451,6.314426e-10,,,6.3189346e-10,-3.475732349999933e-12
24.452,6.317646e-10,,,6.318397833333334e-10,-3.1463247499999642e-12
24.453,6.320867e-10,,,6.317968399999999e-10,-2.816173049999996e-12
24.454,6.314426e-10,,,6.3174316e-10,-3.4520602999998985e-12
24.455,6.317646e-10,,,6.317109533333333e-10,-3.121847549999961e-12
24.456,6.311205e-10,,,6.316787466666667e-10,-3.757734799999967e-12
24.457,6.317646e-10,,,6.316358033333333e-10,-3.105422049999924e-12
24.458,6.317646e-10,,,6.316250666666667e-10,-3.097209299999957e-12
24.459,6.324088e-10,,,6.315821233333334e-10,-2.444957599999883e-12
24.46,6.317646e-10,,,6.315284433333333e-10,-3.081266950000026e-12
24.461,6.317646e-10,,,6.315069733333333e-10,-3.0735372999999922e-12
24.462,6.314426e-10,,,6.314855033333333e-10,-3.387163549999961e-12
24.463,6.307984e-10,,,6.314532966666667e-10,-4.023955999999934e-12
24.464,6.311205e-10,,,6.314210900000001e-10,-3.694126350000001e-12
24.465,6.307984e-10,,,6.313996166666667e-10,-4.008335699999935e-12
24.466,6.311205e-10,,,6.313566733333334e-10,-3.678506049999899e-12
24.467,6.311205e-10,,,6.313352e-10,-3.67045430000007e-12
24.468,6.307984e-10,,,6.3131373e-10,-3.984824649999832e-12
24.469,6.314426e-10,,,6.312707866666667e-10,-3.3330559999999318e-12
24.47,6.317646e-10,,,6.3123858e-10,-3.0036484000000666e-12
24.471,6.311205e-10,,,6.312278466666667e-10,-3.640501849999939e-12
24.472,6.317646e-10,,,6.3121711e-10,-2.9891552999999688e-12
24.473,6.311205e-10,,,6.3119564e-10,-3.6258477499999098e-12
24.474,6.307984e-10,,,6.311634333333333e-10,-3.941023249999951e-12
24.475,6.311205e-10,,,6.3112049e-10,-3.611998799999953e-12
24.476,6.314426e-10,,,6.310882833333334e-10,-3.2828132999998507e-12
24.477,6.311205e-10,,,6.310560766666667e-10,-3.597988799999995e-12
24.478,6.311205e-10,,,6.310346033333333e-10,-3.591225399999897e-12
24.479,6.307984e-10,,,6.310238700000001e-10,-3.906239899999903e-12
24.48,6.307984e-10,,,6.310024e-10,-3.899798549999944e-12
24.481,6.307984e-10,,,6.309701933333334e-10,-3.8931961499999845e-12
24.482,6.311205e-10,,,6.309487233333333e-10,-3.5646547499999536e-12
24.483,6.307984e-10,,,6.309272533333334e-10,-3.88079649999993e-12
24.484,6.304764e-10,,,6.309057833333333e-10,-4.1968382499999785e-12
24.485,6.314426e-10,,,6.3086284e-10,-3.2248409999999087e-12
24.486,6.307984e-10,,,6.308199e-10,-3.863082749999991e-12
24.487,6.311205e-10,,,6.307876933333333e-10,-3.5350244499998935e-12
24.488,6.307984e-10,,,6.307340166666667e-10,-3.851166149999904e-12
24.489,6.311205e-10,,,6.307125466666667e-10,-3.5234299499999116e-12
24.49,6.307984e-10,,,6.307125466666667e-10,-3.839571699999992e-12
24.491,6.307984e-10,,,6.306803400000001e-10,-3.8339355000000016e-12
24.492,6.307984e-10,,,6.306588666666668e-10,-3.828460349999909e-12
24.493,6.304764e-10,,,6.3062666e-10,-4.145146200000132e-12
24.494,6.304764e-10,,,6.306051899999999e-10,-4.139993100000075e-12
24.495,6.298322e-10,,,6.305944566666667e-10,-4.778717900000021e-12
24.496,6.304764e-10,,,6.305729866666667e-10,-4.129364799999959e-12
24.497,6.304764e-10,,,6.305515166666667e-10,-4.124211699999902e-12
24.498,6.301543e-10,,,6.305300466666667e-10,-4.44148065000009e-12
24.499,6.301543e-10,,,6.305085766666667e-10,-4.4361665499999985e-12
24.5,6.304764e-10,,,6.304871033333334e-10,-4.109074500000043e-12
24.501,6.301543e-10,,,6.304334233333333e-10,-4.426021399999989e-12
24.502,6.301543e-10,,,6.304334233333333e-10,-4.421190400000037e-12
24.503,6.304764e-10,,,6.304012166666667e-10,-4.09377625000008e-12
24.504,6.307984e-10,,,6.303797466666666e-10,-3.76678419999995e-12
24.505,6.301543e-10,,,6.3034754e-10,-4.405892150000074e-12
24.506,6.307984e-10,,,6.303368066666666e-10,-3.756961099999873e-12
24.507,6.301543e-10,,,6.303153366666666e-10,-4.39606900000003e-12
24.508,6.304764e-10,,,6.303153366666666e-10,-4.068976900000006e-12
24.509,6.304764e-10,,,6.303260699999999e-10,-4.064467949999986e-12
24.51,6.301543e-10,,,6.3032607e-10,-4.3820590000000725e-12
24.511,6.301543e-10,,,6.303368066666666e-10,-4.3777110999999505e-12
24.512,6.304764e-10,,,6.303153333333334e-10,-4.0509411000001344e-12
24.513,6.301543e-10,,,6.3029386e-10,-4.368210050000012e-12
24.514,6.298322e-10,,,6.3027239e-10,-4.685318000000062e-12
24.515,6.298322e-10,,,6.302831266666667e-10,-4.680486949999937e-12
24.516,6.307984e-10,,,6.302616533333334e-10,-3.70945595000001e-12
24.517,6.301543e-10,,,6.302616533333333e-10,-4.348724899999962e-12
24.518,6.301543e-10,,,6.302401833333333e-10,-4.343893850000044e-12
24.519,6.301543e-10,,,6.3021871e-10,-4.338901750000022e-12
24.52,6.304764e-10,,,6.301865033333333e-10,-4.011970699999998e-12
24.521,6.301543e-10,,,6.3019724e-10,-4.329239649999979e-12
24.522,6.307984e-10,,,6.301865066666666e-10,-3.680469649999986e-12
24.523,6.307984e-10,,,6.301650366666666e-10,-3.675638650000034e-12
24.524,6.304764e-10,,,6.301435633333332e-10,-3.992968650000087e-12
24.525,6.301543e-10,,,6.301435633333332e-10,-4.310398649999966e-12
24.526,6.298322e-10,,,6.301435633333332e-10,-4.62750655000005e-12
24.527,6.298322e-10,,,6.301435633333334e-10,-4.622675500000028e-12
24.528,6.295102e-10,,,6.301542966666666e-10,-4.940005500000082e-12
24.529,6.304764e-10,,,6.301542966666666e-10,-3.968652399999946e-12
24.53,6.298322e-10,,,6.301650333333332e-10,-4.6080213500001365e-12
24.531,6.301543e-10,,,6.3017577e-10,-4.281090300000009e-12
24.532,6.295102e-10,,,6.301543e-10,-4.920037199999925e-12
24.533,6.298322e-10,,,6.301542999999999e-10,-4.5927230999999665e-12
24.534,6.298322e-10,,,6.301435633333334e-10,-4.5874089500001155e-12
24.535,6.304764e-10,,,6.301113566666666e-10,-3.937894800000053e-12
24.536,6.304764e-10,,,6.301220900000001e-10,-3.932580649999995e-12
24.537,6.295102e-10,,,6.301328266666667e-10,-4.893305499999981e-12
24.538,6.298322e-10,,,6.301220933333333e-10,-4.566152400000057e-12
24.539,6.304764e-10,,,6.301006233333333e-10,-3.916638250000098e-12
24.54,6.301543e-10,,,6.300791499999999e-10,-4.23310205000011e-12
24.541,6.301543e-10,,,6.300898866666666e-10,-4.227787900000052e-12
24.542,6.307984e-10,,,6.301006233333332e-10,-3.5786958499999197e-12
24.543,6.301543e-10,,,6.3011136e-10,-4.217481700000042e-12
24.544,6.301543e-10,,,6.301435666666667e-10,-4.212006500000086e-12
24.545,6.301543e-10,,,6.301435666666667e-10,-4.206370300000096e-12
24.546,6.301543e-10,,,6.301543033333333e-10,-4.200734100000106e-12
24.547,6.301543e-10,,,6.301543033333333e-10,-4.195581000000049e-12
24.548,6.298322e-10,,,6.301757733333332e-10,-4.511883800000027e-12
24.549,6.291881e-10,,,6.301865099999999e-10,-5.150347600000113e-12
24.55,6.307984e-10,,,6.301865099999999e-10,-3.5342504000000364e-12
24.551,6.304764e-10,,,6.301650366666666e-10,-3.850292149999981e-12
24.552,6.304764e-10,,,6.301543e-10,-3.8446559500000945e-12
24.553,6.301543e-10,,,6.3017577e-10,-4.160797650000002e-12
24.554,6.298322e-10,,,6.301865066666666e-10,-4.477100449999979e-12
24.555,6.304764e-10,,,6.301650333333333e-10,-3.827264249999984e-12
24.556,6.301543e-10,,,6.301650333333332e-10,-4.143405950000098e-12
24.557,6.301543e-10,,,6.301650333333332e-10,-4.137447650000003e-12
24.558,6.304764e-10,,,6.301435633333332e-10,-3.809228350000077e-12
24.559,6.304764e-10,,,6.301435633333334e-10,-3.803431099999983e-12
24.56,6.301543e-10,,,6.301435633333332e-10,-4.119411800000062e-12
24.561,6.301543e-10,,,6.301435633333332e-10,-4.113453499999967e-12
24.562,6.301543e-10,,,6.301542999999999e-10,-4.107334200000044e-12
24.563,6.301543e-10,,,6.3013283e-10,-4.101214900000017e-12
24.564,6.298322e-10,,,6.301543033333333e-10,-4.4168735500000606e-12
24.565,6.298322e-10,,,6.3016504e-10,-4.4107542499999305e-12
24.566,6.301543e-10,,,6.301543066666666e-10,-4.082534950000005e-12
24.567,6.301543e-10,,,6.301435699999999e-10,-4.076254600000081e-12
24.568,6.301543e-10,,,6.301113633333333e-10,-4.070135299999951e-12
24.569,6.298322e-10,,,6.301006266666666e-10,-4.385954950000029e-12
24.57,6.301543e-10,,,6.301006266666667e-10,-4.057252550000067e-12
24.571,6.301543e-10,,,6.3008989e-10,-4.050650150000004e-12
24.572,6.301543e-10,,,6.301006266666667e-10,-4.044208750000079e-12
24.573,6.301543e-10,,,6.301113633333333e-10,-4.037928450000017e-12
24.574,6.301543e-10,,,6.301006266666666e-10,-4.031648150000059e-12
24.575,6.301543e-10,,,6.3008989e-10,-4.025206799999997e-12
24.576,6.304764e-10,,,6.3008989e-10,-3.696504399999931e-12
24.577,6.295102e-10,,,6.300898900000001e-10,-4.6559409500000495e-12
24.578,6.304764e-10,,,6.3008989e-10,-3.6834606000000465e-12
24.579,6.295102e-10,,,6.3008989e-10,-4.64321924999996e-12
24.58,6.304764e-10,,,6.301113633333333e-10,-3.67073890000006e-12
24.581,6.301543e-10,,,6.301113633333333e-10,-3.986397500000034e-12
24.582,6.295102e-10,,,6.301221e-10,-4.624056100000082e-12
24.583,6.298322e-10,,,6.301328366666667e-10,-4.295292700000014e-12
24.584,6.298322e-10,,,6.301543066666667e-10,-4.288529300000019e-12
24.585,6.301543e-10,,,6.301543066666666e-10,-3.959987950000058e-12
24.586,6.304764e-10,,,6.301865133333334e-10,-3.631285549999992e-12
24.587,6.304764e-10,,,6.302079833333333e-10,-3.6248442000000333e-12
24.588,6.301543e-10,,,6.302187199999999e-10,-3.940180750000075e-12
24.589,6.301543e-10,,,6.302294566666666e-10,-3.933417300000011e-12
24.59,6.301543e-10,,,6.302724000000001e-10,-3.926814900000051e-12
24.591,6.301543e-10,,,6.302831366666667e-10,-3.920212499999988e-12
24.592,6.301543e-10,,,6.303046066666667e-10,-3.9134490999999935e-12
24.593,6.301543e-10,,,6.303475466666667e-10,-3.906685700000102e-12
24.594,6.304764e-10,,,6.3035828e-10,-3.577822250000036e-12
24.595,6.298322e-10,,,6.3040122e-10,-4.215580850000116e-12
24.596,6.304764e-10,,,6.3040122e-10,-3.5647784500000477e-12
24.597,6.304764e-10,,,6.304119566666666e-10,-3.55849810000002e-12
24.598,6.307984e-10,,,6.304656333333333e-10,-3.2300566999999178e-12
24.599,6.298322e-10,,,6.304871066666667e-10,-4.189654300000037e-12
24.6,6.311205e-10,,,6.305085799999999e-10,-2.8944298499998567e-12
24.601,6.307984e-10,,,6.305193166666667e-10,-3.209766449999968e-12
24.602,6.304764e-10,,,6.3053005e-10,-3.525325050000117e-12
24.603,6.304764e-10,,,6.305515199999999e-10,-3.518722650000054e-12
24.604,6.314426e-10,,,6.305837266666667e-10,-2.5459202500000152e-12
24.605,6.304764e-10,,,6.305944633333334e-10,-3.505356849999996e-12
24.606,6.311205e-10,,,6.306159333333334e-10,-2.8548154999999608e-12
24.607,6.307984e-10,,,6.306588766666667e-10,-3.1706351499999357e-12
24.608,6.307984e-10,,,6.3070182e-10,-3.164193799999977e-12
24.609,6.307984e-10,,,6.307340266666667e-10,-3.157913449999846e-12
24.61,6.304764e-10,,,6.307554966666667e-10,-3.4737941500001e-12
24.611,6.304764e-10,,,6.3081991e-10,-3.4675138000000725e-12
24.612,6.311205e-10,,,6.3084138e-10,-2.816650399999898e-12
24.613,6.304764e-10,,,6.308735866666666e-10,-3.4543090499999123e-12
24.614,6.304764e-10,,,6.308735866666666e-10,-3.448189749999989e-12
24.615,6.304764e-10,,,6.309165300000001e-10,-3.4417483999999267e-12
24.616,6.307984e-10,,,6.3091653e-10,-3.1136290999999295e-12
24.617,6.311205e-10,,,6.309165300000001e-10,-2.785087749999865e-12
24.618,6.311205e-10,,,6.30938e-10,-2.7788073999999407e-12
24.619,6.304764e-10,,,6.3095947e-10,-3.416627050000093e-12
24.62,6.307984e-10,,,6.309702033333334e-10,-3.088024649999956e-12
24.621,6.314426e-10,,,6.310131433333334e-10,-2.437866349999959e-12
24.622,6.314426e-10,,,6.310238800000001e-10,-2.4319080499999673e-12
24.623,6.311205e-10,,,6.310453533333333e-10,-2.7482107999999787e-12
24.624,6.311205e-10,,,6.310775599999999e-10,-2.7420915000000555e-12
24.625,6.317646e-10,,,6.310882966666667e-10,-2.092033199999884e-12
24.626,6.311205e-10,,,6.311205033333334e-10,-2.7301749499999345e-12
24.627,6.314426e-10,,,6.311849166666667e-10,-2.40211664999994e-12
24.628,6.307984e-10,,,6.311956533333334e-10,-3.040680449999955e-12
24.629,6.311205e-10,,,6.312171233333334e-10,-2.712783199999858e-12
24.63,6.311205e-10,,,6.312385933333335e-10,-2.7073080000000062e-12
24.631,6.307984e-10,,,6.312708e-10,-3.023771799999915e-12
24.632,6.311205e-10,,,6.312922733333333e-10,-2.6958745999999912e-12
24.633,6.311205e-10,,,6.312815366666667e-10,-2.6905604499999334e-12
24.634,6.317646e-10,,,6.312815366666667e-10,-2.0409852999999712e-12
24.635,6.317646e-10,,,6.313030066666667e-10,-2.0353491000000845e-12
24.636,6.314426e-10,,,6.3132448e-10,-2.3515518499999607e-12
24.637,6.314426e-10,,,6.3132448e-10,-2.3462377000000063e-12
24.638,6.317646e-10,,,6.313137433333333e-10,-2.018762499999977e-12
24.639,6.311205e-10,,,6.313244800000002e-10,-2.657387350000064e-12
24.64,6.314426e-10,,,6.313566866666667e-10,-2.3299731999999005e-12
24.641,6.324088e-10,,,6.3132448e-10,-1.3587811499999724e-12
24.642,6.314426e-10,,,6.313352166666667e-10,-2.319828049999891e-12
24.643,6.311205e-10,,,6.313459499999999e-10,-2.6370970499999415e-12
24.644,6.311205e-10,,,6.313674233333334e-10,-2.632104999999989e-12
24.645,6.314426e-10,,,6.313674233333333e-10,-2.3050129499999303e-12
24.646,6.314426e-10,,,6.3137816e-10,-2.30034294999991e-12
24.647,6.307984e-10,,,6.313996333333334e-10,-2.9398729499999977e-12
24.648,6.311205e-10,,,6.314103700000001e-10,-2.612941899999974e-12
24.649,6.311205e-10,,,6.313889000000001e-10,-2.6081108499999527e-12
24.65,6.314426e-10,,,6.313566933333334e-10,-2.281662950000035e-12
24.651,6.314426e-10,,,6.313137533333334e-10,-2.2768318999999103e-12
24.652,6.311205e-10,,,6.312815466666666e-10,-2.5942618999998923e-12
24.653,6.314426e-10,,,6.3127081e-10,-2.2678139500000085e-12
24.654,6.320867e-10,,,6.312386033333334e-10,-1.6193660000000508e-12
24.655,6.307984e-10,,,6.312278666666667e-10,-2.902995999999905e-12
24.656,6.314426e-10,,,6.312171300000001e-10,-2.2544480999999847e-12
24.657,6.317646e-10,,,6.311741866666668e-10,-1.9282612000000303e-12
24.658,6.314426e-10,,,6.311634500000001e-10,-2.2460742999999136e-12
24.659,6.311205e-10,,,6.311741866666668e-10,-2.564309499999934e-12
24.66,6.314426e-10,,,6.311741866666666e-10,-2.2381836499999485e-12
24.661,6.314426e-10,,,6.311527133333334e-10,-2.2344798999999672e-12
24.662,6.314426e-10,,,6.311419766666667e-10,-2.230776149999986e-12
24.663,6.304764e-10,,,6.311419766666667e-10,-3.1927892499999775e-12
24.664,6.307984e-10,,,6.311205066666666e-10,-2.866924399999852e-12
24.665,6.304764e-10,,,6.310990366666666e-10,-3.1853816499999794e-12
24.666,6.304764e-10,,,6.310775633333334e-10,-3.181999950000034e-12
24.667,6.311205e-10,,,6.310453566666667e-10,-2.5340351499999754e-12
24.668,6.307984e-10,,,6.310238866666667e-10,-2.8529144999999297e-12
24.669,6.307984e-10,,,6.309809433333333e-10,-2.8495327499999146e-12
24.67,6.311205e-10,,,6.30938e-10,-2.524534150000003e-12
24.671,6.311205e-10,,,6.309487366666667e-10,-2.521152449999954e-12
